category,price,seller_id,seller_rating,reviews_count,product_rating,image_count,is_verified_seller,discount,shipping_days,Label
Electronics,149.51,S922,2.3,739,1.6,3,TRUE,70,1,Fake
Watches,339.3,S444,3,4891,4.6,3,FALSE,10,4,Fake
Clothing,1317.5,S350,4.3,859,3.2,2,FALSE,70,11,Genuine
Home,1116.37,S588,1.2,869,1.6,4,FALSE,80,8,Fake
Home,103.28,S891,1.5,4272,1.7,5,TRUE,11,5,Fake
Watches,283.71,S803,4.6,483,2.1,1,TRUE,69,1,Genuine
Home,1408.09,S621,1,116,3.5,3,FALSE,28,5,Genuine
Home,1039.59,S495,4.5,586,4.4,5,FALSE,6,2,Genuine
Clothing,144.1,S597,3.5,1844,4.9,3,FALSE,17,15,Genuine
Electronics,962.53,S407,2.6,1876,4.3,5,FALSE,67,5,Fake
Footwear,761.09,S737,4.4,2577,1,5,FALSE,0,2,Fake
Home,690.25,S988,1.9,1665,3.7,5,FALSE,87,7,Fake
Home,104.77,S742,1.2,3879,4.9,4,FALSE,73,2,Genuine
Electronics,1035.06,S895,4.2,4306,1.9,1,FALSE,61,13,Fake
Electronics,1022.22,S579,2.3,3430,2.5,4,FALSE,75,15,Genuine
Footwear,724.68,S938,1.8,4552,4.3,3,TRUE,22,2,Genuine
Watches,1216.31,S869,2.4,4567,4.4,4,TRUE,76,13,Genuine
Electronics,427.52,S573,3.9,324,4.7,3,FALSE,19,10,Genuine
Watches,764.39,S125,2.4,561,5,5,FALSE,58,3,Fake
Home,1424.01,S554,4.2,3156,1.5,2,FALSE,85,15,Fake
Clothing,431.51,S819,3.8,24,1.1,2,FALSE,54,8,Fake
Electronics,136.67,S169,1.9,3183,2.1,3,TRUE,31,7,Fake
Home,737.05,S703,3.2,662,1.5,4,TRUE,21,12,Genuine
Footwear,481.61,S525,4.9,1521,4.6,2,TRUE,66,13,Genuine
Electronics,1212.68,S972,2.5,304,1.8,1,TRUE,60,13,Genuine
Clothing,164.31,S363,3.6,4318,2.7,4,TRUE,86,6,Genuine
Footwear,548.04,S625,2.9,1707,3.4,1,TRUE,7,9,Genuine
Home,395.95,S851,3.4,2280,2.6,3,TRUE,39,10,Genuine
Electronics,263,S587,2.3,2420,3.8,2,TRUE,59,12,Fake
Electronics,464.15,S749,1.4,2994,2.8,5,FALSE,33,8,Fake
Clothing,1385.36,S184,3.9,3767,2.6,3,FALSE,1,15,Fake
Watches,1024.32,S365,3.6,509,2,5,FALSE,9,2,Fake
Clothing,1194.14,S796,3.9,4515,4.8,5,TRUE,32,11,Genuine
Clothing,1377.4,S183,4.4,1409,2,1,TRUE,11,12,Fake
Clothing,759.09,S751,2.4,2524,4.2,1,FALSE,22,7,Fake
Clothing,1002.71,S996,3.3,2325,1.2,4,TRUE,11,2,Genuine
Footwear,1207.06,S248,4,3868,4.4,3,TRUE,51,3,Genuine
Home,946.14,S164,4.7,4543,2.5,5,FALSE,12,15,Genuine
Footwear,903.59,S522,4.1,318,4,1,FALSE,57,9,Fake
Electronics,1470.73,S901,4.7,1649,1.2,3,TRUE,22,6,Genuine
Electronics,1069.55,S763,3.9,4792,4.2,2,TRUE,15,11,Genuine
Electronics,1417.29,S926,2.6,3351,3.3,3,FALSE,12,10,Genuine
Clothing,1385.1,S680,2.4,2406,4.7,4,TRUE,73,5,Fake
Home,1488.16,S207,3.3,4681,1.2,3,FALSE,88,10,Fake
Clothing,408.09,S878,1.3,4715,4.5,2,FALSE,23,13,Genuine
Home,200.2,S603,2.7,567,4.9,1,FALSE,4,3,Genuine
Electronics,1104.44,S771,4,1541,1.5,1,FALSE,85,6,Fake
Watches,612.14,S538,4.9,4704,4.6,1,FALSE,9,1,Genuine
Clothing,1070.64,S166,1.1,3262,5,5,FALSE,89,5,Fake
Home,308.71,S590,5,3151,1.3,1,FALSE,56,12,Genuine
Home,202.11,S995,2,825,4.3,4,FALSE,16,7,Fake
Clothing,1007.44,S727,2.1,2899,3.4,3,TRUE,85,2,Fake
Clothing,1265.01,S835,3.1,3603,3.8,5,FALSE,42,15,Fake
Watches,377.83,S118,3.9,945,4.1,2,FALSE,14,14,Genuine
Home,230.59,S578,2.6,3028,4.6,4,FALSE,31,1,Genuine
Footwear,78.56,S807,2.1,1557,2.6,3,FALSE,54,10,Fake
Footwear,606.35,S870,3.9,2909,1.2,5,FALSE,9,12,Genuine
Clothing,196.06,S366,2.8,1029,2,3,TRUE,32,9,Genuine
Electronics,969.11,S726,3.7,3296,1.9,3,TRUE,72,2,Genuine
Electronics,772.7,S258,1.4,1224,2.2,5,TRUE,81,9,Fake
Home,972.83,S254,2.1,4578,3.7,2,TRUE,78,2,Fake
Footwear,863.12,S501,3.2,2324,2.4,2,FALSE,21,12,Genuine
Electronics,171.23,S604,4.3,171,4.2,4,FALSE,17,13,Genuine
Footwear,1042.34,S301,4.8,143,3.3,4,TRUE,30,8,Genuine
Clothing,821.21,S718,4.8,4229,1.8,3,TRUE,41,15,Genuine
Home,999.06,S279,3.9,3967,2.9,1,TRUE,39,6,Genuine
Home,1242.12,S351,1.6,625,2.6,4,FALSE,43,7,Fake
Watches,1292.96,S507,3.2,3618,2.6,5,FALSE,31,5,Fake
Home,1134.69,S726,4.7,4998,3.6,4,TRUE,38,11,Genuine
Home,279.42,S573,1.8,2946,3.3,3,FALSE,10,5,Genuine
Footwear,958.08,S413,3.7,898,1.2,5,FALSE,53,11,Genuine
Footwear,861.38,S786,3.7,3721,3.8,4,TRUE,88,13,Genuine
Footwear,417.15,S553,2.4,323,1.1,2,TRUE,76,7,Fake
Footwear,59.76,S280,3.9,3141,4.3,5,FALSE,10,15,Genuine
Clothing,742.96,S259,1,4752,2.9,5,TRUE,82,15,Genuine
Clothing,129.18,S410,2.5,3213,3.4,2,TRUE,9,7,Genuine
Home,515.81,S831,3.1,1323,2.1,4,TRUE,4,9,Fake
Electronics,722.57,S468,2,3959,4.5,3,TRUE,20,8,Genuine
Electronics,661.01,S500,4.5,2246,2.1,2,TRUE,58,9,Genuine
Home,542.04,S361,3.7,4807,1.5,4,TRUE,62,8,Genuine
Clothing,1019.31,S306,4.7,369,2,4,FALSE,4,9,Genuine
Footwear,1464.15,S608,1.9,4727,3.4,2,TRUE,40,14,Genuine
Watches,137.64,S664,3.2,3740,2,3,FALSE,22,4,Fake
Home,109.43,S157,3.6,3967,4.9,1,TRUE,90,12,Genuine
Watches,1132.07,S525,4,1804,1.7,4,TRUE,34,6,Genuine
Watches,1365.93,S559,4.5,1737,4.5,5,FALSE,42,5,Genuine
Clothing,320.02,S154,1.8,4269,2.3,5,TRUE,70,15,Genuine
Watches,545.38,S536,2.9,4213,1.2,1,TRUE,32,8,Genuine
Clothing,373.85,S238,1.7,4495,1.2,1,TRUE,71,9,Fake
Watches,307.88,S382,2.2,323,4.6,4,FALSE,24,13,Fake
Clothing,529.87,S501,2.3,1817,2.3,4,FALSE,90,7,Fake
Clothing,1259.03,S114,2.4,2617,1.6,4,FALSE,52,13,Fake
Footwear,411.4,S508,1,4644,1.8,2,FALSE,39,15,Fake
Electronics,949.29,S871,4.5,1831,3.5,3,FALSE,70,12,Genuine
Clothing,351.83,S352,3.1,3880,3.6,4,FALSE,21,9,Genuine
Footwear,1184.56,S944,2.3,3596,3.5,3,FALSE,42,7,Genuine
Home,1053.31,S519,3.4,1023,3.2,4,FALSE,33,14,Genuine
Watches,571.91,S845,1.2,1345,2,4,FALSE,11,8,Fake
Footwear,550.01,S885,3.6,3101,1.3,3,FALSE,31,3,Genuine
Clothing,660.58,S279,2.7,2714,1.3,5,FALSE,55,3,Fake
Clothing,628.59,S345,4.7,12,2.3,4,TRUE,42,10,Genuine
Watches,953.96,S518,2.6,1747,2.2,5,TRUE,25,3,Fake
Home,541.58,S265,2.9,1730,2.9,1,TRUE,65,11,Genuine
Electronics,14.1,S461,2.2,243,3.4,5,TRUE,26,11,Genuine
Electronics,1160.97,S312,2.1,1403,2.7,3,TRUE,17,9,Genuine
Watches,1157.33,S297,4.5,4165,4,5,FALSE,61,2,Genuine
Watches,916.34,S128,3.4,1601,2.3,3,TRUE,80,10,Genuine
Electronics,610.22,S129,1.3,3857,1.6,2,TRUE,67,12,Fake
Home,976.3,S978,3.5,772,4.9,2,TRUE,67,13,Genuine
Clothing,533.12,S667,3.4,2269,4.7,2,FALSE,65,4,Genuine
Electronics,1294.71,S409,2.4,3846,2.6,1,FALSE,13,9,Genuine
Electronics,1443.19,S601,2.2,1513,2.4,5,FALSE,10,2,Fake
Watches,464.89,S233,1.7,3669,2.5,1,TRUE,74,6,Genuine
Watches,620.29,S442,4.8,2435,1.6,4,FALSE,56,15,Fake
Footwear,413.41,S339,2.2,2642,4.4,2,TRUE,72,9,Genuine
Watches,1220.16,S600,3,4163,1.8,5,TRUE,73,3,Genuine
Clothing,1461.29,S189,1.5,1536,3.5,2,TRUE,69,14,Genuine
Clothing,800.8,S557,3,4064,1.8,2,FALSE,1,4,Fake
Watches,378.91,S692,3.8,219,5,2,FALSE,67,14,Genuine
Watches,12.95,S368,4.5,3788,2.2,5,FALSE,51,4,Fake
Home,593.3,S399,2.6,1651,2,1,TRUE,37,14,Genuine
Watches,1158.02,S142,4.9,4000,2.5,1,FALSE,60,1,Genuine
Electronics,807.17,S398,4.3,1549,4.1,1,FALSE,79,15,Genuine
Clothing,1112.4,S463,2.5,630,2.5,2,TRUE,79,1,Genuine
Electronics,263.16,S205,3.2,4299,1.1,2,FALSE,27,2,Fake
Clothing,842.27,S673,3.7,1317,3.4,4,FALSE,21,10,Fake
Electronics,166.04,S268,1.7,3443,2.8,3,FALSE,28,15,Fake
Watches,1116.78,S429,2.9,4159,3,2,FALSE,50,9,Genuine
Clothing,155.6,S893,4.4,1129,1.5,3,FALSE,72,13,Fake
Home,825.19,S702,1.8,1687,4.4,1,TRUE,71,6,Genuine
Footwear,1093.11,S629,3.3,3067,3.5,3,TRUE,15,2,Genuine
Footwear,525.54,S222,3.3,4182,1.1,3,TRUE,64,10,Genuine
Electronics,889.08,S199,3.1,658,3.1,3,TRUE,58,11,Genuine
Clothing,410.1,S646,4.5,1679,1.3,1,TRUE,4,15,Genuine
Electronics,1030.54,S927,3,4058,2.9,2,FALSE,12,5,Genuine
Home,117.28,S638,2.1,1473,1.7,1,TRUE,20,15,Fake
Footwear,67.11,S937,1.5,4039,4.2,4,FALSE,55,12,Fake
Electronics,103.38,S885,4.5,3337,4.2,3,TRUE,88,12,Genuine
Watches,902.24,S182,4.2,1863,3.2,2,FALSE,50,4,Genuine
Home,670.08,S213,4.7,2538,1.1,2,TRUE,57,9,Genuine
Footwear,87.81,S376,2.9,4024,4.7,4,TRUE,21,15,Genuine
Electronics,1237.77,S656,3.8,854,3.1,5,FALSE,52,10,Genuine
Footwear,192.94,S919,2.6,4236,2.7,2,FALSE,71,2,Fake
Electronics,729.97,S787,1.3,21,2.3,1,FALSE,52,3,Fake
Home,115.44,S228,1.9,2258,1.6,5,TRUE,49,5,Genuine
Watches,627.48,S938,1.2,2009,1.1,5,FALSE,2,8,Fake
Clothing,934.19,S449,3.7,4034,2.8,1,FALSE,27,11,Genuine
Watches,1115.23,S555,1.3,4984,3.7,2,TRUE,36,7,Fake
Footwear,202,S369,1.3,4967,2.9,3,FALSE,51,10,Fake
Clothing,1073.82,S895,2.2,481,4.2,4,FALSE,20,1,Fake
Clothing,837.02,S525,1.8,556,2,2,TRUE,81,9,Fake
Clothing,977.24,S540,1.1,3133,1.6,3,TRUE,54,5,Genuine
Electronics,1337.83,S653,2.2,3315,4.2,4,TRUE,20,6,Genuine
Clothing,964.58,S229,1.4,3690,1.7,4,FALSE,19,8,Fake
Electronics,66.95,S796,3.4,3445,2,4,TRUE,51,15,Genuine
Footwear,366.71,S357,2.7,4958,3.7,5,TRUE,41,15,Genuine
Home,1392.96,S610,3.1,666,4.3,4,TRUE,77,8,Genuine
Clothing,1414.07,S252,1.8,1570,1.5,2,FALSE,14,15,Fake
Clothing,1123.18,S835,2.3,2451,2.2,2,TRUE,36,1,Fake
Watches,214.29,S305,1.4,4481,4,4,TRUE,60,13,Fake
Home,1365.06,S936,3.6,340,3.9,1,TRUE,54,1,Genuine
Watches,846.7,S328,4.3,640,3.9,4,FALSE,81,11,Fake
Watches,434.64,S986,4.8,4870,3.2,1,FALSE,90,9,Genuine
Clothing,756.45,S829,2.2,3415,1.7,3,TRUE,37,2,Fake
Footwear,606.86,S589,2.7,188,3.2,2,TRUE,33,7,Genuine
Home,570.92,S719,2.4,2056,2.4,4,TRUE,24,6,Fake
Clothing,122.24,S691,3.2,1527,2.5,1,TRUE,40,11,Genuine
Watches,517.82,S538,2.5,337,1.8,4,TRUE,21,7,Genuine
Watches,482.68,S311,2.9,1082,1.8,3,TRUE,77,1,Genuine
Electronics,744.81,S869,2.6,2088,4.8,5,TRUE,55,9,Genuine
Watches,71.28,S836,3.3,4696,3.5,2,TRUE,28,7,Genuine
Electronics,510.15,S747,2.7,699,2.4,2,FALSE,47,14,Fake
Home,750.69,S601,3,666,2.7,5,TRUE,35,3,Genuine
Electronics,37.7,S885,1,3506,4.4,1,TRUE,26,13,Fake
Watches,599.61,S850,4.7,3641,3.2,2,TRUE,82,5,Genuine
Home,460.29,S680,4.1,1490,2.6,4,FALSE,46,8,Fake
Clothing,1333.98,S774,4.4,977,4.6,5,TRUE,32,1,Genuine
Electronics,732.21,S312,2.1,3004,1.2,3,FALSE,89,4,Fake
Home,1270.19,S998,4.3,1412,1.9,2,TRUE,66,9,Fake
Home,983.31,S575,1.5,2606,4.3,5,FALSE,52,10,Genuine
Home,376.61,S501,3.4,2929,4.6,1,TRUE,74,5,Genuine
Footwear,465.1,S378,3.4,3696,2.8,5,FALSE,82,4,Genuine
Footwear,1494.99,S611,1.8,463,3.6,1,FALSE,17,14,Genuine
Watches,1447.89,S571,1.4,2014,2.3,4,FALSE,62,12,Fake
Clothing,733.08,S531,2.3,3852,4,2,TRUE,86,5,Genuine
Watches,912.01,S885,4.9,52,2.7,2,TRUE,55,3,Genuine
Clothing,1087.47,S271,1.9,4771,1,5,FALSE,14,3,Fake
Home,846.23,S163,2.5,2697,2.6,2,TRUE,89,14,Genuine
Watches,1298.97,S819,1.8,1112,3.7,1,FALSE,40,8,Fake
Clothing,446.81,S103,1.8,3144,3,1,TRUE,72,12,Fake
Footwear,983.91,S809,3.7,121,2.2,4,FALSE,28,10,Fake
Footwear,530.38,S694,2.3,1456,2.6,3,TRUE,35,4,Genuine
Clothing,701.69,S555,2.9,3225,2.6,2,TRUE,28,1,Genuine
Electronics,892.03,S494,2.8,1585,1.4,5,FALSE,18,13,Fake
Watches,903.38,S163,2.5,1184,4.8,5,TRUE,43,15,Genuine
Footwear,780.31,S260,3.2,2927,3.8,2,FALSE,27,14,Genuine
Electronics,1300.27,S198,3.8,3315,4.7,1,TRUE,42,15,Genuine
Clothing,962.14,S744,4.6,4579,2.4,5,FALSE,65,13,Fake
Electronics,197.23,S379,2.2,1766,4.9,5,FALSE,61,1,Genuine
Watches,798.14,S817,4.6,2944,1.8,1,TRUE,88,11,Genuine
Footwear,1370.72,S560,3.4,4930,4.1,4,FALSE,23,6,Genuine
Electronics,948.82,S156,1.9,691,5,3,FALSE,3,5,Fake
Home,1372.29,S850,2.8,3122,4.9,1,FALSE,64,2,Genuine
Watches,1427.12,S700,2.8,1787,3.5,1,FALSE,84,13,Fake
Home,309.57,S813,3.9,2834,4.7,1,TRUE,43,6,Genuine
Footwear,528.79,S593,2.8,1382,3.6,5,FALSE,27,15,Genuine
Home,252.67,S488,2.5,4244,1.5,2,TRUE,34,5,Genuine
Home,284.7,S718,4.1,2779,2.8,1,TRUE,42,4,Genuine
Watches,1141.9,S763,1.5,1374,1.6,5,FALSE,81,10,Fake
Footwear,414.87,S162,1.1,2944,2.7,1,FALSE,11,13,Genuine
Electronics,1257.96,S616,2.5,4748,2.6,4,TRUE,87,5,Genuine
Home,1081.54,S603,1.7,4849,2.6,1,TRUE,16,12,Genuine
Electronics,655.24,S748,4.8,4969,2.9,2,FALSE,27,8,Genuine
Watches,725.46,S111,4.2,841,2.2,5,FALSE,3,11,Fake
Home,1190.03,S566,2.6,3635,2.4,1,FALSE,9,1,Genuine
Clothing,960.63,S551,3.3,4584,4.4,3,TRUE,28,11,Genuine
Electronics,308.54,S917,3.1,356,2.9,2,TRUE,52,8,Genuine
Electronics,1098.75,S917,4.4,4025,3.3,5,FALSE,2,10,Genuine
Clothing,413.03,S663,4.1,4437,2.2,5,FALSE,88,10,Fake
Watches,1227.9,S122,2,3630,4.8,2,TRUE,35,3,Genuine
Electronics,458.81,S655,1.1,3738,1.5,5,TRUE,26,7,Fake
Watches,794.01,S206,2.1,4586,2.4,3,TRUE,19,7,Genuine
Footwear,172.39,S256,2.4,2265,3.9,1,TRUE,32,9,Genuine
Watches,1432.83,S550,1.4,1924,3.9,5,TRUE,42,4,Genuine
Watches,662.68,S610,4.1,1897,4.8,2,TRUE,72,7,Genuine
Home,864.34,S759,4.4,4900,2.6,5,TRUE,38,1,Genuine
Electronics,369.02,S532,4.7,2907,2.6,1,FALSE,33,1,Genuine
Footwear,884.5,S174,4,975,4.4,3,TRUE,79,1,Genuine
Footwear,940.04,S984,2.8,3276,4.4,2,FALSE,3,11,Genuine
Electronics,245.43,S695,2.5,2899,4.4,5,FALSE,49,2,Fake
Home,1102.2,S542,2.4,2327,3.5,5,TRUE,73,11,Genuine
Electronics,19.76,S911,2.2,714,4.8,3,TRUE,16,1,Fake
Watches,643.96,S443,4,1799,1.8,3,FALSE,37,4,Fake
Footwear,14.23,S557,2.5,2306,1.6,3,FALSE,21,4,Fake
Home,1067.31,S235,4.1,2296,1.3,4,TRUE,84,12,Genuine
Home,655.59,S129,3,4466,3.1,3,TRUE,82,11,Genuine
Home,1382.5,S916,2.3,75,4,3,TRUE,89,14,Genuine
Home,136.23,S824,2.1,120,2.2,1,FALSE,64,12,Fake
Home,476.55,S467,2.9,3668,4.4,2,TRUE,57,12,Genuine
Home,637.23,S452,4.7,1083,3,3,FALSE,18,6,Genuine
Home,1049.83,S348,4,3108,2.6,1,TRUE,6,10,Genuine
Watches,419.8,S477,4.4,4944,2.5,3,TRUE,12,15,Genuine
Clothing,1289.86,S478,2.6,1571,1.4,3,FALSE,85,1,Fake
Watches,1207.78,S368,4.6,3973,4.5,4,FALSE,55,3,Genuine
Electronics,270.56,S265,3.6,4766,1.6,1,TRUE,49,13,Genuine
Watches,1205.88,S423,3.9,2755,3.5,2,TRUE,10,1,Genuine
Electronics,296.49,S649,3.4,1524,1.9,3,FALSE,11,11,Genuine
Home,495.05,S635,3.5,3825,4,4,TRUE,70,12,Genuine
Watches,432.39,S951,2.6,897,1.9,2,TRUE,30,13,Genuine
Clothing,137.9,S447,1.1,3274,2.1,2,TRUE,84,11,Genuine
Footwear,708.79,S112,3.7,1312,4,1,TRUE,88,4,Fake
Footwear,999.88,S926,4.7,872,3.4,3,TRUE,25,8,Genuine
Footwear,320.08,S331,3.1,1753,3.3,4,FALSE,36,7,Genuine
Clothing,515.23,S302,1.5,3022,2.8,2,FALSE,4,15,Genuine
Clothing,849.55,S692,4.7,67,4.1,2,FALSE,43,10,Fake
Watches,41.96,S679,4.8,3955,1.8,1,TRUE,12,7,Fake
Home,716.77,S234,3.7,1246,1.1,1,TRUE,80,12,Genuine
Clothing,778.11,S325,1.3,543,4.8,2,FALSE,37,8,Fake
Home,658.56,S872,2.2,3469,3.6,3,FALSE,89,15,Fake
Electronics,1198.43,S246,4.7,3448,1.4,2,TRUE,35,10,Genuine
Electronics,942.33,S772,1.4,2266,4.9,5,TRUE,14,3,Fake
Watches,120.62,S426,3.9,3883,3.1,1,TRUE,86,1,Genuine
Footwear,738.46,S536,4.3,807,1.6,4,TRUE,86,7,Genuine
Footwear,382.99,S663,2.7,671,2.2,5,TRUE,28,2,Fake
Home,255.78,S577,4.3,1627,1.9,1,FALSE,57,4,Fake
Footwear,471.8,S377,2.9,3107,2.2,2,TRUE,1,6,Genuine
Footwear,1044.35,S231,1.5,2527,5,5,TRUE,42,13,Genuine
Footwear,1387.5,S160,3.6,105,4.6,1,FALSE,6,4,Genuine
Watches,892.53,S214,1.5,2872,3.7,4,TRUE,3,1,Genuine
Clothing,602.14,S563,3.8,3040,4.6,5,TRUE,50,3,Genuine
Electronics,1428.37,S637,2.6,4710,2.3,3,TRUE,8,7,Genuine
Footwear,548.22,S854,4.7,4041,4.3,4,FALSE,38,15,Genuine
Home,1417.17,S860,2.5,344,3.7,1,FALSE,21,12,Fake
Watches,298.03,S538,1.7,4873,4.6,3,TRUE,7,5,Fake
Watches,843.31,S907,2.8,90,1.6,1,FALSE,78,4,Genuine
Home,1243.41,S789,4.6,834,1.4,4,FALSE,37,10,Fake
Electronics,576.83,S520,4.4,3771,2.3,5,TRUE,12,13,Genuine
Electronics,107.88,S247,4,4413,1.9,4,TRUE,19,6,Genuine
Clothing,222.56,S815,3.1,1898,4.2,4,TRUE,81,1,Genuine
Home,964.16,S154,1.2,2251,1.3,1,FALSE,40,9,Genuine
Watches,235.49,S462,1.2,1067,1.6,2,TRUE,61,2,Genuine
Clothing,902.93,S882,4.8,3143,2.5,1,TRUE,79,7,Genuine
Electronics,1394.99,S503,3.3,3889,1.4,4,TRUE,53,3,Genuine
Home,1360.66,S938,1.3,2904,3.6,4,FALSE,57,14,Fake
Clothing,192.6,S775,2.4,3417,1.4,4,TRUE,30,5,Genuine
Electronics,608.55,S195,3.6,3708,4.6,5,FALSE,59,14,Genuine
Footwear,1161.9,S713,2.9,3618,3.2,2,FALSE,45,12,Genuine
Electronics,910.58,S499,1.8,673,1.3,5,TRUE,82,15,Fake
Home,767.54,S380,1.1,1495,3.6,3,FALSE,20,7,Fake
Electronics,1213.85,S723,1.7,1942,4.6,1,TRUE,86,13,Genuine
Clothing,681.73,S405,1.7,2406,2.2,2,FALSE,54,5,Fake
Watches,861.51,S158,2.6,3586,3.3,1,FALSE,59,10,Genuine
Watches,356.33,S664,2.8,1571,1.8,4,TRUE,20,5,Genuine
Footwear,197.05,S565,4.1,1345,1.7,2,TRUE,80,4,Genuine
Footwear,18.88,S442,4.8,1334,3.9,3,FALSE,78,4,Genuine
Electronics,915.4,S300,2.7,2340,1.2,3,TRUE,56,1,Fake
Clothing,307.76,S745,5,627,1.9,2,FALSE,28,10,Genuine
Home,1379.62,S808,1.7,4460,1.3,1,TRUE,71,10,Fake
Electronics,564.36,S244,2.7,1324,3,5,TRUE,2,9,Genuine
Electronics,1101.64,S974,3.4,4917,4.7,4,FALSE,59,10,Genuine
Electronics,65.91,S203,3.3,678,4.1,1,FALSE,83,1,Genuine
Watches,1123.08,S256,4.4,4209,2.3,3,FALSE,52,11,Genuine
Watches,726.49,S986,4.9,3180,4.7,3,FALSE,59,1,Genuine
Footwear,275.87,S368,1.2,3327,2.7,3,FALSE,14,1,Genuine
Electronics,257.45,S625,4.1,2556,4,2,TRUE,18,1,Genuine
Clothing,745.8,S543,2.8,4379,3.9,2,TRUE,65,5,Genuine
Electronics,216.13,S692,1.4,4124,1.5,3,TRUE,36,12,Fake
Watches,359.44,S142,1.7,1482,2.6,4,FALSE,86,4,Fake
Watches,1230.71,S454,1.1,1544,3,3,FALSE,30,2,Genuine
Watches,395.77,S329,3.3,1276,3.1,1,FALSE,2,14,Genuine
Clothing,389.61,S339,3.6,955,2.4,5,FALSE,5,8,Genuine
Footwear,1054.67,S810,3.7,1544,5,5,TRUE,74,9,Genuine
Electronics,1099.15,S627,2.6,2483,2.1,1,FALSE,75,4,Genuine
Footwear,1283.2,S650,1.3,553,2.1,4,FALSE,34,11,Fake
Clothing,152.33,S425,4.9,3848,3.9,2,TRUE,24,5,Genuine
Footwear,195.04,S741,3,2973,4.3,1,FALSE,68,7,Genuine
Footwear,1190.96,S271,5,2147,3.6,2,TRUE,88,13,Genuine
Clothing,1107.51,S630,2.8,4310,2.8,2,FALSE,24,12,Genuine
Watches,185.65,S745,1.5,4368,3.6,1,TRUE,61,2,Genuine
Home,850.36,S647,2.6,3067,3.3,3,FALSE,9,8,Genuine
Clothing,449.54,S261,2.3,1618,3,4,TRUE,56,6,Genuine
Watches,106.44,S309,3.6,2114,4.7,4,TRUE,4,11,Genuine
Watches,860.33,S991,2.2,1801,2.1,3,TRUE,3,13,Fake
Footwear,1096.86,S754,4.3,4421,2.4,1,TRUE,36,12,Fake
Home,1377.73,S316,1.2,2761,3.8,4,TRUE,41,4,Fake
Clothing,470.16,S357,3.4,4780,3.7,3,FALSE,76,8,Genuine
Electronics,842.41,S515,1,1758,2,2,TRUE,47,7,Fake
Footwear,1073.57,S606,2.9,639,2.6,4,TRUE,0,4,Genuine
Watches,181.97,S203,2.7,2485,3.9,3,TRUE,8,7,Genuine
Home,109.9,S999,2.8,329,1,1,FALSE,7,12,Genuine
Clothing,295.45,S794,2.6,3332,2.5,2,FALSE,4,9,Genuine
Footwear,828.57,S617,4.4,1630,3.5,4,TRUE,5,4,Genuine
Footwear,415.05,S313,4.8,4065,3.5,4,TRUE,36,2,Genuine
Electronics,749.88,S459,4.8,1132,3.3,2,TRUE,31,14,Genuine
Footwear,807.09,S604,4.9,224,4.2,2,TRUE,4,15,Genuine
Footwear,781.05,S840,3.3,509,1.2,5,FALSE,41,7,Fake
Clothing,1121.07,S765,4.6,4804,3,3,TRUE,89,8,Genuine
Watches,1054.57,S402,2.8,3494,3.4,5,FALSE,2,3,Fake
Footwear,890.07,S507,4.2,2271,1.6,2,FALSE,86,6,Fake
Electronics,425.34,S489,1.3,2574,2.2,1,TRUE,23,9,Genuine
Electronics,443.03,S410,1.5,1420,2.1,2,TRUE,51,8,Genuine
Clothing,455.11,S338,3.3,3243,3.3,3,TRUE,21,4,Genuine
Electronics,1382.96,S867,2.3,1027,3.2,2,FALSE,2,12,Fake
Electronics,322.32,S261,1.7,1356,4.5,4,TRUE,12,7,Fake
Clothing,136.65,S614,1.1,4211,1.4,3,FALSE,86,12,Fake
Footwear,1467.09,S241,1.9,4151,3.2,5,TRUE,89,14,Genuine
Clothing,203.38,S363,4.5,1691,3.1,1,TRUE,57,7,Genuine
Electronics,56.56,S575,3.1,4989,4.2,1,TRUE,75,4,Genuine
Clothing,675.25,S463,3.7,1877,2.4,1,FALSE,18,13,Genuine
Footwear,1254.2,S136,2.1,4019,2.6,2,TRUE,11,13,Fake
Electronics,193.59,S385,2.1,4733,3.1,2,FALSE,63,9,Fake
Watches,54.33,S230,2.8,1768,3.3,5,FALSE,33,6,Genuine
Watches,1491.65,S633,2.5,154,2.5,1,TRUE,78,15,Genuine
Electronics,957.77,S480,4.8,4433,4.6,1,FALSE,20,12,Genuine
Clothing,716.25,S174,1.6,4298,1.6,2,TRUE,24,5,Genuine
Clothing,222.8,S310,1.1,3773,4.7,1,TRUE,90,3,Fake
Clothing,360.2,S374,1.5,1583,2.8,2,FALSE,18,14,Genuine
Clothing,792.68,S291,2.9,147,2.5,2,FALSE,24,13,Genuine
Clothing,212.34,S549,3.3,2419,3.9,2,TRUE,60,6,Genuine
Clothing,666.16,S450,4.9,4166,4.4,4,TRUE,36,4,Genuine
Footwear,1015.18,S303,2,4930,2.9,2,TRUE,66,9,Fake
Electronics,1147.25,S540,4.5,3546,2.4,3,TRUE,49,12,Genuine
Home,1360.35,S163,3.2,2411,4.9,4,TRUE,88,3,Genuine
Electronics,1481.1,S590,4.2,524,3.5,5,TRUE,54,7,Genuine
Watches,142.44,S329,4.1,1922,4.2,2,TRUE,0,5,Genuine
Watches,1032.74,S261,5,4973,2.8,2,TRUE,59,6,Genuine
Home,770.17,S611,1.3,3116,3.2,2,TRUE,29,4,Genuine
Electronics,655.84,S907,1.4,2161,3.3,2,FALSE,15,4,Fake
